,ID_DATA,END_DEVICE_NAME,DTYPE,VALUE,DATE_CREATED
9672,9701,PAI,TDS,105.01,2023-11-15 23:27:09
9673,9702,PAI,Turbidez,0.5,2023-11-15 23:27:16
9674,9703,PAI,PH,7.86,2023-11-15 23:27:33
9675,9704,PAI,TDS,104.79,2023-11-15 23:27:40
9676,9705,PAI,Turbidez,0.5,2023-11-15 23:27:47
9677,9706,PAI,Condutividade,209.58,2023-11-15 23:27:54
9678,9707,PAI,Temperatura,31.11,2023-11-15 23:28:01
9679,9708,PAI,PH,7.85,2023-11-15 23:28:14
9680,9709,PAI,TDS,104.79,2023-11-15 23:28:21
9681,9710,PAI,Turbidez,0.5,2023-11-15 23:28:28
9682,9711,PAI,Condutividade,209.58,2023-11-15 23:28:34
9683,9712,PAI,Temperatura,31.11,2023-11-15 23:28:41
9684,9713,PAI,PH,7.85,2023-11-15 23:29:05
9685,9714,PAI,TDS,104.79,2023-11-15 23:29:12
9686,9715,PAI,Turbidez,0.5,2023-11-15 23:29:19
9687,9716,PAI,Condutividade,209.58,2023-11-15 23:29:26
9688,9717,PAI,Temperatura,31.11,2023-11-15 23:29:33
9689,9718,PAI,PH,7.85,2023-11-15 23:30:17
9690,9719,PAI,TDS,105.19,2023-11-15 23:30:24
9691,9720,PAI,Turbidez,0.5,2023-11-15 23:30:31
9692,9721,PAI,Condutividade,210.37,2023-11-15 23:30:38
9693,9722,PAI,Temperatura,31.04,2023-11-15 23:30:44
9694,9723,PAI,PH,7.86,2023-11-15 23:31:50
9695,9724,PAI,TDS,104.83,2023-11-15 23:31:57
9696,9725,PAI,Turbidez,0.5,2023-11-15 23:32:04
9697,9726,PAI,Condutividade,209.67,2023-11-15 23:32:10
9698,9727,PAI,Temperatura,31.09,2023-11-15 23:32:17
9699,9728,PAI,PH,7.84,2023-11-15 23:32:31
9700,9729,PAI,TDS,104.7,2023-11-15 23:32:38
9701,9730,PAI,Turbidez,0.5,2023-11-15 23:32:45
9702,9731,PAI,Condutividade,209.41,2023-11-15 23:32:53
9703,9732,PAI,Temperatura,31.16,2023-11-15 23:33:00
9704,9733,PAI,PH,7.86,2023-11-15 23:33:12
9705,9734,PAI,TDS,104.45,2023-11-15 23:33:19
9706,9735,PAI,Turbidez,0.5,2023-11-15 23:33:26
9707,9736,PAI,Condutividade,208.89,2023-11-15 23:33:33
9708,9737,PAI,Temperatura,31.3,2023-11-15 23:33:40
9709,9738,PAI,PH,7.85,2023-11-15 23:34:14
9710,9739,PAI,TDS,104.4,2023-11-15 23:34:21
9711,9740,PAI,Turbidez,0.5,2023-11-15 23:34:28
9712,9741,PAI,Condutividade,208.8,2023-11-15 23:34:35
9713,9742,PAI,Temperatura,31.32,2023-11-15 23:34:42
9714,9743,PAI,PH,7.0,2023-11-15 23:35:36
9715,9744,PAI,PH,7.88,2023-11-15 23:35:49
9716,9745,PAI,TDS,104.71,2023-11-15 23:35:56
9717,9746,PAI,Turbidez,0.5,2023-11-15 23:36:03
9718,9747,PAI,Condutividade,209.41,2023-11-15 23:36:10
9719,9748,PAI,Temperatura,31.16,2023-11-15 23:36:17
9720,9749,PAI,PH,7.88,2023-11-15 23:37:09
9721,9750,PAI,TDS,104.88,2023-11-15 23:37:16
9722,9751,PAI,Turbidez,0.0,2023-11-15 23:37:22
9723,9752,PAI,Condutividade,209.76,2023-11-15 23:37:29
9724,9753,PAI,Temperatura,31.06,2023-11-15 23:37:36
9725,9754,PAI,PH,7.86,2023-11-15 23:37:50
9726,9755,PAI,TDS,104.84,2023-11-15 23:37:57
9727,9756,PAI,Turbidez,0.5,2023-11-15 23:38:04
9728,9757,PAI,Condutividade,209.67,2023-11-15 23:38:11
9729,9758,PAI,Temperatura,31.09,2023-11-15 23:38:18
9730,9759,PAI,PH,7.87,2023-11-15 23:38:41
9731,9760,PAI,TDS,105.28,2023-11-15 23:38:48
9732,9761,PAI,Turbidez,0.5,2023-11-15 23:38:55
9733,9762,PAI,Condutividade,210.55,2023-11-15 23:39:01
9734,9763,PAI,Temperatura,30.85,2023-11-15 23:39:08
9735,9764,PAI,PH,7.85,2023-11-15 23:39:23
9736,9765,PAI,TDS,105.01,2023-11-15 23:39:29
9737,9766,PAI,Turbidez,0.5,2023-11-15 23:39:37
9738,9767,PAI,Condutividade,210.02,2023-11-15 23:39:43
9739,9768,PAI,Temperatura,30.99,2023-11-15 23:39:50
9740,9769,PAI,PH,7.84,2023-11-15 23:40:04
9741,9770,PAI,PH,7.84,2023-11-15 23:40:24
9742,9771,PAI,TDS,104.92,2023-11-15 23:40:31
9743,9772,PAI,Turbidez,0.8,2023-11-15 23:40:38
9744,9773,PAI,Condutividade,209.85,2023-11-15 23:40:44
9745,9774,PAI,Temperatura,31.04,2023-11-15 23:40:52
9746,9775,PAI,PH,7.85,2023-11-15 23:41:16
9747,9776,PAI,TDS,104.88,2023-11-15 23:41:22
9748,9777,PAI,Turbidez,0.5,2023-11-15 23:41:29
9749,9778,PAI,Condutividade,209.76,2023-11-15 23:41:36
9750,9779,PAI,Temperatura,31.06,2023-11-15 23:41:42
9751,9780,PAI,PH,7.87,2023-11-15 23:42:07
9752,9781,PAI,TDS,104.62,2023-11-15 23:42:14
9753,9782,PAI,Turbidez,0.5,2023-11-15 23:42:21
9754,9783,PAI,Condutividade,209.23,2023-11-15 23:42:28
9755,9784,PAI,Temperatura,31.2,2023-11-15 23:42:35
9756,9785,PAI,PH,7.87,2023-11-15 23:42:48
9757,9786,PAI,TDS,105.19,2023-11-15 23:42:55
9758,9787,PAI,Turbidez,0.5,2023-11-15 23:43:02
9759,9788,PAI,Condutividade,210.37,2023-11-15 23:43:09
9760,9789,PAI,Temperatura,30.9,2023-11-15 23:43:16
9761,9790,PAI,PH,7.86,2023-11-15 23:43:29
9762,9791,PAI,TDS,105.05,2023-11-15 23:43:36
9763,9792,PAI,Turbidez,0.5,2023-11-15 23:43:43
9764,9793,PAI,Condutividade,210.11,2023-11-15 23:43:50
9765,9794,PAI,Temperatura,30.97,2023-11-15 23:43:56
9766,9795,PAI,PH,7.87,2023-11-15 23:44:11
9767,9796,PAI,TDS,104.97,2023-11-15 23:44:17
9768,9797,PAI,Turbidez,0.5,2023-11-15 23:44:25
9769,9798,PAI,Condutividade,209.93,2023-11-15 23:44:33
9770,9799,PAI,Temperatura,31.01,2023-11-15 23:44:39
9771,9800,PAI,PH,7.87,2023-11-15 23:45:16
9772,9801,PAI,TDS,104.97,2023-11-15 23:45:23
9773,9802,PAI,Turbidez,0.5,2023-11-15 23:45:30
9774,9803,PAI,Condutividade,209.93,2023-11-15 23:45:37
9775,9804,PAI,Temperatura,31.01,2023-11-15 23:45:43
9776,9805,PAI,PH,7.84,2023-11-15 23:45:54
9777,9806,PAI,TDS,104.92,2023-11-15 23:46:00
9778,9807,PAI,Turbidez,0.5,2023-11-15 23:46:07
9779,9808,PAI,Condutividade,209.85,2023-11-15 23:46:14
9780,9809,PAI,Temperatura,31.04,2023-11-15 23:46:20
9781,9810,PAI,PH,7.85,2023-11-15 23:46:35
9782,9811,PAI,TDS,104.97,2023-11-15 23:46:41
9783,9812,PAI,Turbidez,0.5,2023-11-15 23:46:48
9784,9813,PAI,Condutividade,209.93,2023-11-15 23:46:55
9785,9814,PAI,Temperatura,31.01,2023-11-15 23:47:02
9786,9815,PAI,PH,7.84,2023-11-15 23:47:46
9787,9816,PAI,TDS,104.97,2023-11-15 23:47:55
9788,9817,PAI,Turbidez,0.5,2023-11-15 23:48:01
9789,9818,PAI,Condutividade,209.93,2023-11-15 23:48:08
9790,9819,PAI,Temperatura,31.01,2023-11-15 23:48:15
9791,9820,PAI,PH,7.86,2023-11-15 23:48:59
9792,9821,PAI,TDS,105.05,2023-11-15 23:49:05
9793,9822,PAI,Turbidez,0.5,2023-11-15 23:49:12
9794,9823,PAI,Condutividade,210.11,2023-11-15 23:49:19
9795,9824,PAI,Temperatura,30.97,2023-11-15 23:49:26
9796,9825,PAI,PH,7.84,2023-11-15 23:49:50
9797,9826,PAI,TDS,104.97,2023-11-15 23:49:57
9798,9827,PAI,Turbidez,0.5,2023-11-15 23:50:04
9799,9828,PAI,Condutividade,209.93,2023-11-15 23:50:10
9800,9829,PAI,Temperatura,31.01,2023-11-15 23:50:17
9801,9830,PAI,PH,7.86,2023-11-15 23:50:41
9802,9831,PAI,TDS,105.05,2023-11-15 23:50:48
9803,9832,PAI,Turbidez,0.5,2023-11-15 23:50:55
9804,9833,PAI,Condutividade,210.11,2023-11-15 23:51:02
9805,9834,PAI,Temperatura,30.97,2023-11-15 23:51:08
9806,9835,PAI,PH,7.86,2023-11-15 23:51:22
9807,9836,PAI,TDS,104.88,2023-11-15 23:51:29
9808,9837,PAI,Turbidez,0.5,2023-11-15 23:51:36
9809,9838,PAI,Condutividade,209.76,2023-11-15 23:51:43
9810,9839,PAI,Temperatura,31.06,2023-11-15 23:51:50
9811,9840,PAI,PH,7.85,2023-11-15 23:52:04
9812,9841,PAI,TDS,104.97,2023-11-15 23:52:11
9813,9842,PAI,Turbidez,0.5,2023-11-15 23:52:18
9814,9843,PAI,Condutividade,209.93,2023-11-15 23:52:24
9815,9844,PAI,Temperatura,31.01,2023-11-15 23:52:31
9816,9845,PAI,PH,7.86,2023-11-15 23:53:16
9817,9846,PAI,PH,7.87,2023-11-15 23:53:29
9818,9847,PAI,TDS,105.01,2023-11-15 23:53:35
9819,9848,PAI,Turbidez,0.5,2023-11-15 23:53:42
9820,9849,PAI,Condutividade,210.02,2023-11-15 23:53:49
9821,9850,PAI,Temperatura,30.99,2023-11-15 23:53:55
9822,9851,PAI,PH,7.85,2023-11-15 23:54:07
9823,9852,PAI,TDS,104.88,2023-11-15 23:54:14
9824,9853,PAI,Turbidez,0.5,2023-11-15 23:54:21
9825,9854,PAI,Condutividade,209.76,2023-11-15 23:54:27
9826,9855,PAI,Temperatura,31.06,2023-11-15 23:54:34
9827,9856,PAI,PH,7.84,2023-11-15 23:54:48
9828,9857,PAI,TDS,105.14,2023-11-15 23:54:55
9829,9858,PAI,Turbidez,0.5,2023-11-15 23:55:02
9830,9859,PAI,Condutividade,210.28,2023-11-15 23:55:08
9831,9860,PAI,PH,7.82,2023-11-15 23:55:21
9832,9861,PAI,TDS,105.14,2023-11-15 23:55:28
9833,9862,PAI,Turbidez,0.5,2023-11-15 23:55:35
9834,9863,PAI,Condutividade,210.28,2023-11-15 23:55:41
9835,9864,PAI,Temperatura,30.92,2023-11-15 23:55:48
9836,9865,PAI,PH,7.83,2023-11-15 23:56:52
9837,9866,PAI,TDS,104.79,2023-11-15 23:56:59
9838,9867,PAI,PH,7.86,2023-11-15 23:57:22
9839,9868,PAI,TDS,105.01,2023-11-15 23:57:29
9840,9869,PAI,Turbidez,0.5,2023-11-15 23:57:36
9841,9870,PAI,Condutividade,210.02,2023-11-15 23:57:43
9842,9871,PAI,Temperatura,30.99,2023-11-15 23:57:49
9843,9872,PAI,PH,7.87,2023-11-15 23:58:04
9844,9873,PAI,TDS,105.01,2023-11-15 23:58:10
9845,9874,PAI,Turbidez,0.5,2023-11-15 23:58:17
9846,9875,PAI,Condutividade,210.02,2023-11-15 23:58:24
9847,9876,PAI,Temperatura,30.99,2023-11-15 23:58:30
9848,9877,PAI,PH,7.86,2023-11-15 23:58:45
9849,9878,PAI,TDS,104.97,2023-11-15 23:58:52
9850,9879,PAI,Turbidez,0.5,2023-11-15 23:58:59
9851,9880,PAI,Condutividade,209.93,2023-11-15 23:59:05
9852,9881,PAI,Temperatura,31.01,2023-11-15 23:59:12
9853,9882,PAI,PH,7.82,2023-11-15 23:59:47
9854,9883,PAI,TDS,104.97,2023-11-15 23:59:54
9855,9884,PAI,Turbidez,0.5,2023-11-16 00:00:00
9856,9885,PAI,Condutividade,209.93,2023-11-16 00:00:07
9857,9886,PAI,Temperatura,31.02,2023-11-16 00:00:14
9858,9887,PAI,PH,7.81,2023-11-16 00:00:38
9859,9888,PAI,TDS,105.1,2023-11-16 00:00:45
9860,9889,PAI,Turbidez,0.5,2023-11-16 00:00:52
9861,9890,PAI,Condutividade,210.19,2023-11-16 00:00:59
9862,9891,PAI,Temperatura,30.95,2023-11-16 00:01:06
9863,9892,PAI,PH,7.85,2023-11-16 00:01:50
9864,9893,PAI,TDS,104.49,2023-11-16 00:01:57
9865,9894,PAI,Turbidez,0.5,2023-11-16 00:02:03
9866,9895,PAI,Condutividade,208.98,2023-11-16 00:02:10
9867,9896,PAI,Temperatura,31.28,2023-11-16 00:02:17
9868,9897,PAI,PH,7.85,2023-11-16 00:02:31
9869,9898,PAI,TDS,104.97,2023-11-16 00:02:38
9870,9899,PAI,Turbidez,0.5,2023-11-16 00:02:45
9871,9900,PAI,Condutividade,209.94,2023-11-16 00:02:52
9872,9901,PAI,Temperatura,31.02,2023-11-16 00:02:59
9873,9902,PAI,PH,7.85,2023-11-16 00:03:12
9874,9903,PAI,TDS,105.14,2023-11-16 00:03:19
9875,9904,PAI,Turbidez,0.5,2023-11-16 00:03:26
9876,9905,PAI,PH,7.82,2023-11-16 00:03:54
9877,9906,PAI,TDS,105.19,2023-11-16 00:04:00
9878,9907,PAI,Turbidez,0.5,2023-11-16 00:04:07
9879,9908,PAI,Condutividade,210.37,2023-11-16 00:04:14
9880,9909,PAI,Temperatura,30.9,2023-11-16 00:04:20
9881,9910,PAI,PH,7.85,2023-11-16 00:04:56
9882,9911,PAI,TDS,104.97,2023-11-16 00:05:02
9883,9912,PAI,Turbidez,0.5,2023-11-16 00:05:09
9884,9913,PAI,Condutividade,209.93,2023-11-16 00:05:16
9885,9914,PAI,Temperatura,31.02,2023-11-16 00:05:23
9886,9915,PAI,PH,7.84,2023-11-16 00:05:46
9887,9916,PAI,TDS,105.1,2023-11-16 00:05:54
9888,9917,PAI,Turbidez,0.5,2023-11-16 00:06:00
9889,9918,PAI,PH,7.84,2023-11-16 00:06:28
9890,9919,PAI,TDS,105.14,2023-11-16 00:06:34
9891,9920,PAI,Turbidez,0.5,2023-11-16 00:06:41
9892,9921,PAI,Condutividade,210.28,2023-11-16 00:06:48
9893,9922,PAI,Temperatura,30.92,2023-11-16 00:06:55
9894,9923,PAI,PH,7.83,2023-11-16 00:07:09
9895,9924,PAI,TDS,105.23,2023-11-16 00:07:15
9896,9925,PAI,Turbidez,0.5,2023-11-16 00:07:22
9897,9926,PAI,Condutividade,210.46,2023-11-16 00:07:29
9898,9927,PAI,Temperatura,30.88,2023-11-16 00:07:36
9899,9928,PAI,PH,7.83,2023-11-16 00:07:50
9900,9929,PAI,TDS,105.05,2023-11-16 00:07:57
9901,9930,PAI,Turbidez,0.5,2023-11-16 00:08:03
9902,9931,PAI,Condutividade,210.11,2023-11-16 00:08:10
9903,9932,PAI,Temperatura,30.97,2023-11-16 00:08:17
9904,9933,PAI,PH,7.82,2023-11-16 00:08:31
9905,9934,PAI,TDS,103.94,2023-11-16 00:08:38
9906,9935,PAI,Turbidez,0.5,2023-11-16 00:08:44
9907,9936,PAI,Condutividade,207.89,2023-11-16 00:08:52
9908,9937,PAI,Temperatura,31.59,2023-11-16 00:08:58
9909,9938,PAI,PH,7.82,2023-11-16 00:09:54
9910,9939,PAI,TDS,105.14,2023-11-16 00:10:01
9911,9940,PAI,Turbidez,0.5,2023-11-16 00:10:07
9912,9941,PAI,Condutividade,210.28,2023-11-16 00:10:14
9913,9942,PAI,Temperatura,30.92,2023-11-16 00:10:21
9914,9943,PAI,PH,7.82,2023-11-16 00:10:34
9915,9944,PAI,TDS,104.88,2023-11-16 00:10:41
9916,9945,PAI,Turbidez,0.5,2023-11-16 00:10:48
9917,9946,PAI,Condutividade,209.76,2023-11-16 00:10:55
9918,9947,PAI,Temperatura,31.06,2023-11-16 00:11:02
9919,9948,PAI,PH,7.85,2023-11-16 00:11:36
9920,9949,PAI,TDS,105.14,2023-11-16 00:11:43
9921,9950,PAI,Turbidez,0.5,2023-11-16 00:11:50
9922,9951,PAI,Condutividade,210.28,2023-11-16 00:11:56
9923,9952,PAI,Temperatura,30.92,2023-11-16 00:12:03
9924,9953,PAI,PH,7.85,2023-11-16 00:12:17
9925,9954,PAI,TDS,105.14,2023-11-16 00:12:26
9926,9955,PAI,Turbidez,0.5,2023-11-16 00:12:32
9927,9956,PAI,Condutividade,210.28,2023-11-16 00:12:39
9928,9957,PAI,Temperatura,30.92,2023-11-16 00:12:46
9929,9958,PAI,PH,7.83,2023-11-16 00:13:09
9930,9959,PAI,TDS,105.14,2023-11-16 00:13:15
9931,9960,PAI,Turbidez,0.5,2023-11-16 00:13:22
9932,9961,PAI,Condutividade,210.28,2023-11-16 00:13:29
9933,9962,PAI,Temperatura,30.92,2023-11-16 00:13:36
9934,9963,PAI,PH,7.82,2023-11-16 00:14:21
9935,9964,PAI,TDS,105.18,2023-11-16 00:14:28
9936,9965,PAI,Turbidez,0.5,2023-11-16 00:14:34
9937,9966,PAI,Condutividade,210.37,2023-11-16 00:14:41
9938,9967,PAI,Temperatura,30.9,2023-11-16 00:14:48
9939,9968,PAI,PH,7.85,2023-11-16 00:15:02
9940,9969,PAI,TDS,105.14,2023-11-16 00:15:09
9941,9970,PAI,Turbidez,0.5,2023-11-16 00:15:15
9942,9971,PAI,Condutividade,210.28,2023-11-16 00:15:22
9943,9972,PAI,Temperatura,30.92,2023-11-16 00:15:29
9944,9973,PAI,PH,7.82,2023-11-16 00:16:04
9945,9974,PAI,TDS,105.14,2023-11-16 00:16:10
9946,9975,PAI,Turbidez,0.5,2023-11-16 00:16:17
9947,9976,PAI,Condutividade,210.28,2023-11-16 00:16:24
9948,9977,PAI,Temperatura,30.92,2023-11-16 00:16:31
9949,9978,PAI,PH,7.81,2023-11-16 00:16:45
9950,9979,PAI,TDS,105.14,2023-11-16 00:16:52
9951,9980,PAI,Turbidez,0.5,2023-11-16 00:16:59
9952,9981,PAI,Condutividade,210.28,2023-11-16 00:17:05
9953,9982,PAI,Temperatura,30.92,2023-11-16 00:17:12
9954,9983,PAI,PH,7.84,2023-11-16 00:17:36
9955,9984,PAI,TDS,105.14,2023-11-16 00:17:43
9956,9985,PAI,Turbidez,0.5,2023-11-16 00:17:50
9957,9986,PAI,Condutividade,210.28,2023-11-16 00:17:56
9958,9987,PAI,Temperatura,30.92,2023-11-16 00:18:03
9959,9988,PAI,PH,7.83,2023-11-16 00:18:27
9960,9989,PAI,TDS,105.1,2023-11-16 00:18:34
9961,9990,PAI,Turbidez,0.0,2023-11-16 00:18:41
9962,9991,PAI,Condutividade,210.19,2023-11-16 00:18:48
9963,9992,PAI,Temperatura,30.95,2023-11-16 00:18:55
9964,9993,PAI,PH,7.84,2023-11-16 00:19:29
9965,9994,PAI,TDS,105.14,2023-11-16 00:19:36
9966,9995,PAI,Turbidez,0.5,2023-11-16 00:19:43
9967,9996,PAI,Condutividade,210.28,2023-11-16 00:19:49
9968,9997,PAI,Temperatura,30.92,2023-11-16 00:19:56
9969,9998,PAI,PH,7.83,2023-11-16 00:20:10
9970,9999,PAI,TDS,105.18,2023-11-16 00:20:17
9971,10000,PAI,Turbidez,0.5,2023-11-16 00:20:24
9972,10001,PAI,Condutividade,210.37,2023-11-16 00:20:30
9973,10002,PAI,Temperatura,30.9,2023-11-16 00:20:37
9974,10003,PAI,PH,7.82,2023-11-16 00:20:52
9975,10004,PAI,TDS,105.23,2023-11-16 00:20:58
9976,10005,PAI,Turbidez,0.5,2023-11-16 00:21:05
9977,10006,PAI,Condutividade,210.46,2023-11-16 00:21:12
9978,10007,PAI,Temperatura,30.88,2023-11-16 00:21:18
9979,10008,PAI,PH,7.83,2023-11-16 00:21:33
9980,10009,PAI,TDS,105.18,2023-11-16 00:21:39
9981,10010,PAI,Turbidez,0.5,2023-11-16 00:21:46
9982,10011,PAI,Condutividade,210.37,2023-11-16 00:21:53
9983,10012,PAI,Temperatura,30.9,2023-11-16 00:22:00
9984,10013,PAI,PH,7.8,2023-11-16 00:22:34
9985,10014,PAI,TDS,105.23,2023-11-16 00:22:41
9986,10015,PAI,Turbidez,0.5,2023-11-16 00:22:48
9987,10016,PAI,Condutividade,210.46,2023-11-16 00:22:55
9988,10017,PAI,Temperatura,30.88,2023-11-16 00:23:01
9989,10018,PAI,PH,7.81,2023-11-16 00:23:26
9990,10019,PAI,TDS,105.1,2023-11-16 00:23:32
9991,10020,PAI,Turbidez,0.5,2023-11-16 00:23:39
9992,10021,PAI,Condutividade,210.19,2023-11-16 00:23:46
9993,10022,PAI,Temperatura,30.95,2023-11-16 00:23:53
9994,10023,PAI,PH,7.83,2023-11-16 00:24:07
9995,10024,PAI,TDS,104.97,2023-11-16 00:24:14
9996,10025,PAI,Turbidez,0.5,2023-11-16 00:24:20
9997,10026,PAI,Condutividade,209.93,2023-11-16 00:24:27
9998,10027,PAI,Temperatura,31.02,2023-11-16 00:24:34
9999,10028,PAI,PH,7.84,2023-11-16 00:24:48
10000,10029,PAI,TDS,105.14,2023-11-16 00:24:55
10001,10030,PAI,Turbidez,0.5,2023-11-16 00:25:01
10002,10031,PAI,Condutividade,210.28,2023-11-16 00:25:08
10003,10032,PAI,Temperatura,30.92,2023-11-16 00:25:15
10004,10033,PAI,PH,7.84,2023-11-16 00:25:29
10005,10034,PAI,TDS,105.14,2023-11-16 00:25:36
10006,10035,PAI,Turbidez,0.5,2023-11-16 00:25:43
10007,10036,PAI,Condutividade,210.28,2023-11-16 00:25:49
10008,10037,PAI,Temperatura,30.92,2023-11-16 00:25:56
10009,10038,PAI,PH,7.84,2023-11-16 00:26:21
10010,10039,PAI,TDS,105.18,2023-11-16 00:26:27
10011,10040,PAI,PH,7.8,2023-11-16 00:26:52
10012,10041,PAI,TDS,105.1,2023-11-16 00:26:58
10013,10042,PAI,Turbidez,0.5,2023-11-16 00:27:05
10014,10043,PAI,Condutividade,210.19,2023-11-16 00:27:12
10015,10044,PAI,Temperatura,30.95,2023-11-16 00:27:19
10016,10045,PAI,PH,7.82,2023-11-16 00:27:43
10017,10046,PAI,TDS,105.14,2023-11-16 00:27:50
10018,10047,PAI,Turbidez,0.5,2023-11-16 00:27:56
10019,10048,PAI,Condutividade,210.28,2023-11-16 00:28:03
10020,10049,PAI,Temperatura,30.92,2023-11-16 00:28:10
10021,10050,PAI,PH,92.0,2023-11-16 00:28:24
10022,10051,PAI,TDS,105.23,2023-11-16 00:28:31
10023,10052,PAI,Turbidez,0.5,2023-11-16 00:28:37
10024,10053,PAI,Condutividade,210.46,2023-11-16 00:28:44
10025,10054,PAI,Temperatura,30.88,2023-11-16 00:28:51
10026,10055,PAI,PH,7.84,2023-11-16 00:29:05
10027,10056,PAI,TDS,105.32,2023-11-16 00:29:12
10028,10057,PAI,Turbidez,0.5,2023-11-16 00:29:19
10029,10058,PAI,Condutividade,210.63,2023-11-16 00:29:25
10030,10059,PAI,Temperatura,30.83,2023-11-16 00:29:32
10031,10060,PAI,PH,7.83,2023-11-16 00:29:57
10032,10061,PAI,TDS,105.32,2023-11-16 00:30:04
10033,10062,PAI,Turbidez,0.5,2023-11-16 00:30:10
10034,10063,PAI,Condutividade,210.63,2023-11-16 00:30:17
10035,10064,PAI,Temperatura,30.83,2023-11-16 00:30:24
10036,10065,PAI,PH,7.83,2023-11-16 00:30:48
10037,10066,PAI,TDS,105.36,2023-11-16 00:30:55
10038,10067,PAI,Turbidez,0.5,2023-11-16 00:31:02
10039,10068,PAI,Condutividade,210.72,2023-11-16 00:31:08
10040,10069,PAI,Temperatura,30.81,2023-11-16 00:31:15
10041,10070,PAI,PH,7.83,2023-11-16 00:31:29
10042,10071,PAI,TDS,105.58,2023-11-16 00:31:36
10043,10072,PAI,Turbidez,0.5,2023-11-16 00:31:43
10044,10073,PAI,Condutividade,211.17,2023-11-16 00:31:49
10045,10074,PAI,Temperatura,30.69,2023-11-16 00:31:56
10046,10075,PAI,PH,7.84,2023-11-16 00:32:21
10047,10076,PAI,TDS,105.27,2023-11-16 00:32:27
10048,10077,PAI,Turbidez,0.5,2023-11-16 00:32:34
10049,10078,PAI,Condutividade,210.54,2023-11-16 00:32:41
10050,10079,PAI,Temperatura,30.85,2023-11-16 00:32:48
10051,10080,PAI,PH,7.78,2023-11-16 00:33:33
10052,10081,PAI,TDS,105.27,2023-11-16 00:33:40
10053,10082,PAI,Turbidez,0.5,2023-11-16 00:33:46
10054,10083,PAI,Condutividade,210.54,2023-11-16 00:33:53
10055,10084,PAI,Temperatura,30.85,2023-11-16 00:34:00
10056,10085,PAI,PH,7.83,2023-11-16 00:34:14
10057,10086,PAI,TDS,105.23,2023-11-16 00:34:20
10058,10087,PAI,Turbidez,0.5,2023-11-16 00:34:27
10059,10088,PAI,Condutividade,210.46,2023-11-16 00:34:34
10060,10089,PAI,Temperatura,30.88,2023-11-16 00:34:41
10061,10090,PAI,PH,7.82,2023-11-16 00:35:16
10062,10091,PAI,TDS,105.27,2023-11-16 00:35:23
10063,10092,PAI,Turbidez,0.5,2023-11-16 00:35:29
10064,10093,PAI,Condutividade,210.54,2023-11-16 00:35:36
10065,10094,PAI,Temperatura,30.85,2023-11-16 00:35:43
10066,10095,PAI,PH,7.84,2023-11-16 00:35:57
10067,10096,PAI,TDS,105.32,2023-11-16 00:36:03
10068,10097,PAI,Turbidez,0.5,2023-11-16 00:36:10
10069,10098,PAI,Condutividade,210.63,2023-11-16 00:36:17
10070,10099,PAI,Temperatura,30.83,2023-11-16 00:36:23
10071,10100,PAI,PH,7.82,2023-11-16 00:36:38
10072,10101,PAI,TDS,105.14,2023-11-16 00:36:44
10073,10102,PAI,Turbidez,0.5,2023-11-16 00:36:52
10074,10103,PAI,Condutividade,210.28,2023-11-16 00:36:59
10075,10104,PAI,Temperatura,30.92,2023-11-16 00:37:05
10076,10105,PAI,PH,7.81,2023-11-16 00:37:29
10077,10106,PAI,TDS,105.14,2023-11-16 00:37:36
10078,10107,PAI,Turbidez,0.5,2023-11-16 00:37:43
10079,10108,PAI,Condutividade,210.28,2023-11-16 00:37:49
10080,10109,PAI,Temperatura,30.92,2023-11-16 00:37:56
10081,10110,PAI,PH,7.83,2023-11-16 00:38:41
10082,10111,PAI,TDS,105.36,2023-11-16 00:38:48
10083,10112,PAI,Turbidez,0.54,2023-11-16 00:38:55
10084,10113,PAI,Condutividade,210.72,2023-11-16 00:39:02
10085,10114,PAI,Temperatura,30.81,2023-11-16 00:39:09
10086,10115,PAI,PH,7.8,2023-11-16 00:39:43
10087,10116,PAI,TDS,105.14,2023-11-16 00:39:50
10088,10117,PAI,Turbidez,0.5,2023-11-16 00:39:57
10089,10118,PAI,Condutividade,210.28,2023-11-16 00:40:03
10090,10119,PAI,PH,7.79,2023-11-16 00:40:17
10091,10120,PAI,TDS,105.32,2023-11-16 00:40:23
10092,10121,PAI,Turbidez,1.0,2023-11-16 00:40:30
10093,10122,PAI,Condutividade,210.63,2023-11-16 00:40:37
10094,10123,PAI,Temperatura,30.83,2023-11-16 00:40:44
10095,10124,PAI,PH,7.82,2023-11-16 00:41:16
10096,10125,PAI,TDS,105.36,2023-11-16 00:41:23
10097,10126,PAI,Turbidez,0.5,2023-11-16 00:41:29
10098,10127,PAI,Condutividade,210.72,2023-11-16 00:41:36
10099,10128,PAI,Temperatura,30.81,2023-11-16 00:41:43
10100,10129,PAI,PH,7.82,2023-11-16 00:41:57
10101,10130,PAI,TDS,105.41,2023-11-16 00:42:03
10102,10131,PAI,PH,7.0,2023-11-16 00:42:16
10103,10132,PAI,TDS,105.23,2023-11-16 00:42:23
10104,10133,PAI,Turbidez,0.5,2023-11-16 00:42:29
10105,10134,PAI,Condutividade,210.46,2023-11-16 00:42:36
10106,10135,PAI,Temperatura,30.88,2023-11-16 00:42:43
10107,10136,PAI,PH,7.83,2023-11-16 00:43:09
10108,10137,PAI,TDS,107.22,2023-11-16 00:43:16
